Investor.Name,Portfolio.Name,ISIN,MarketValue,Currency
Mock investor,Mock portfolio,NO0010816093,288883.68,USD
Mock investor,Mock portfolio,NO0010739402,253081.27,USD
Mock investor,Mock portfolio,NO0010890304,252749.08,USD
Mock investor,Mock portfolio,NO0003110603,228741.37,USD
Mock investor,Mock portfolio,NO0010791353,220210.3,USD
Mock investor,Mock portfolio,NO0010196140,218152.48,USD
Mock investor,Mock portfolio,NO0010209331,210756.95,USD
Mock investor,Mock portfolio,BMG3682E1921,208989.12,USD
Mock investor,Mock portfolio,NO0010751910,198892.94,USD
Mock investor,Mock portfolio,BMG359472021,197373.08,USD
Mock investor,Mock portfolio,NO0010716582,196647.27,USD
Mock investor,Mock portfolio,NO0010112675,182593.9,USD
Mock investor,Mock portfolio,NO0010571680,180307.29,USD
Mock investor,Mock portfolio,NO0010815673,155984.18,USD
Mock investor,Mock portfolio,NO0003921009,154589.55,USD
Mock investor,Mock portfolio,NO0010365521,142936.94,USD
Mock investor,Mock portfolio,NO0010785967,137730.02,USD
Mock investor,Mock portfolio,BMG173841013,131630.77,USD
Mock investor,Mock portfolio,NO0010921232,129301.31,USD
Mock investor,Mock portfolio,NO0003067902,122304.88,USD
Mock investor,Mock portfolio,BMG850801025,117722.96,USD
Mock investor,Mock portfolio,NO0010894231,113862.22,USD
Mock investor,Mock portfolio,NL00150003D3,113855.41,USD
Mock investor,Mock portfolio,NO0011002586,109358.05,USD
Mock investor,Mock portfolio,NO0010768500,103637.86,USD
Mock investor,Mock portfolio,NO0010840507,100976.15,USD
Mock investor,Mock portfolio,NO0010894603,98875.29,USD
Mock investor,Mock portfolio,-,85179.62,USD
Mock investor,Mock portfolio,NO0010612450,72495.27,USD
Mock investor,Mock portfolio,BMG1738J1247,71767.48,USD
Mock investor,Mock portfolio,NO0010716863,65619.6,USD
Mock investor,Mock portfolio,NO0010331838,60536.36,USD
Mock investor,Mock portfolio,BMG4233B1090,54189.93,USD
Mock investor,Mock portfolio,BMG0702P1086,52409.12,USD
Mock investor,Mock portfolio,NO0010904923,41674.97,USD
Mock investor,Mock portfolio,US0669224778,20000,USD
Mock investor,Mock portfolio,-,7705.54,USD
Mock investor,Mock portfolio,-,7499.64,USD
Mock investor,Mock portfolio,-,1656.13,USD
Mock investor,Mock portfolio,DE000C47BQN9,0,USD
Mock investor,Mock portfolio,-,0.11,USD
Mock investor,Mock portfolio,-,-15815.95,USD
Mock investor,Mock portfolio,SG1L01001701,100553990.28,USD
Mock investor,Mock portfolio,US81141R1005,67779432.09,USD
Mock investor,Mock portfolio,SG1S04926220,62068545.78,USD
Mock investor,Mock portfolio,SG1M31001969,25196988.47,USD
Mock investor,Mock portfolio,SG1M77906915,25138717.72,USD
Mock investor,Mock portfolio,SG1T75931496,23851124.7,USD
Mock investor,Mock portfolio,SG1T56930848,23021427.88,USD
Mock investor,Mock portfolio,SG1U68934629,22447258.84,USD
Mock investor,Mock portfolio,SG1J26887955,22412713.72,USD
Mock investor,Mock portfolio,SG1V61937297,20991449.27,USD
Mock investor,Mock portfolio,SG1S03926213,19476656.68,USD
Mock investor,Mock portfolio,SG1F60858221,19054775.8,USD
Mock investor,Mock portfolio,SG0531000230,17393922.78,USD
Mock investor,Mock portfolio,SGXE21576413,16555642.96,USD
Mock investor,Mock portfolio,SG2D18969584,16028186.77,USD
Mock investor,Mock portfolio,SG1S83002349,14457678.3,USD
Mock investor,Mock portfolio,SG1M51904654,13491243.38,USD
Mock investor,Mock portfolio,SG1R89002252,12992620.26,USD
Mock investor,Mock portfolio,SGXE62145532,11728538.37,USD
Mock investor,Mock portfolio,-,1541908.74,USD
Mock investor,Mock portfolio,US0669224778,270000,USD
Mock investor,Mock portfolio,-,73701,USD
Mock investor,Mock portfolio,SGXDB0661809,0,USD
Mock investor,Mock portfolio,-,-58,USD
Mock investor,Mock portfolio,-,-477849.24,USD
Mock investor,Mock portfolio,ES0144580Y14,104121569.73,USD
Mock investor,Mock portfolio,ES0113900J37,84847238.22,USD
Mock investor,Mock portfolio,ES0113211835,59128537.73,USD
Mock investor,Mock portfolio,ES0118900010,26384929.57,USD
Mock investor,Mock portfolio,ES0178430E18,25642520.6,USD
Mock investor,Mock portfolio,ES0105066007,25308687.06,USD
Mock investor,Mock portfolio,ES0173516115,24741922.66,USD
Mock investor,Mock portfolio,ES0109067019,23880272.45,USD
Mock investor,Mock portfolio,ES0140609019,23717338,USD
Mock investor,Mock portfolio,ES0105046009,23256009.29,USD
Mock investor,Mock portfolio,ES0148396007,22696745.7,USD
Mock investor,Mock portfolio,ES0130670112,18360428.79,USD
Mock investor,Mock portfolio,ES0173093024,18078614.54,USD
Mock investor,Mock portfolio,ES0116870314,17400512.11,USD
Mock investor,Mock portfolio,ES0167050915,16179526.6,USD
Mock investor,Mock portfolio,ES0143416115,14534983.12,USD
Mock investor,Mock portfolio,ES0171996087,14330319.19,USD
Mock investor,Mock portfolio,ES0130960018,13540745.48,USD
Mock investor,Mock portfolio,US0669224778,3130000,USD
Mock investor,Mock portfolio,-,954246.35,USD
Mock investor,Mock portfolio,-,103485.2,USD
Mock investor,Mock portfolio,ES0B00079193,0,USD
Mock investor,Mock portfolio,-,-0.75,USD
Mock investor,Mock portfolio,-,-3052212.2,USD
Mock investor,Mock portfolio,SE0011166610,43316044.53,USD
Mock investor,Mock portfolio,SE0015811963,42791070.18,USD
Mock investor,Mock portfolio,FI4000297767,36927846.94,USD
Mock investor,Mock portfolio,SE0000115446,30893877.28,USD
Mock investor,Mock portfolio,SE0000108656,30022342.03,USD
Mock investor,Mock portfolio,SE0000667891,29394349.87,USD
Mock investor,Mock portfolio,SE0015961909,29170746.57,USD
Mock investor,Mock portfolio,SE0007100581,28535038.24,USD
Mock investor,Mock portfolio,SE0012673267,22815156.67,USD
Mock investor,Mock portfolio,SE0011166628,21406386.19,USD
Mock investor,Mock portfolio,SE0000148884,21112291.92,USD
Mock investor,Mock portfolio,SE0015988019,20105286.67,USD
Mock investor,Mock portfolio,SE0009922164,18530572.17,USD
Mock investor,Mock portfolio,SE0000242455,16998333.11,USD
Mock investor,Mock portfolio,SE0015658109,15569200.82,USD
Mock investor,Mock portfolio,SE0012853455,15035877.89,USD
Mock investor,Mock portfolio,SE0007100599,14712728.43,USD
Mock investor,Mock portfolio,SE0000106270,13405885.45,USD
Mock investor,Mock portfolio,SE0015811955,12265123.39,USD
Mock investor,Mock portfolio,-,11910888.9,USD
Mock investor,Mock portfolio,SE0000695876,11816390.99,USD
Mock investor,Mock portfolio,SE0015812219,11729169.16,USD
Mock investor,Mock portfolio,SE0000112724,10062292.89,USD
Mock investor,Mock portfolio,SE0015811559,9867387.91,USD
Mock investor,Mock portfolio,SE0000667925,9691737.72,USD
Mock investor,Mock portfolio,SE0000202624,9334359.42,USD
Mock investor,Mock portfolio,SE0000108227,8450928.28,USD
Mock investor,Mock portfolio,SE0000113250,8212475.2,USD
Mock investor,Mock portfolio,SE0015810247,8056014.82,USD
Mock investor,Mock portfolio,SE0015658117,7705773.19,USD
Mock investor,Mock portfolio,US0669224778,7410000,USD
Mock investor,Mock portfolio,SE0000455057,7073162.25,USD
Mock investor,Mock portfolio,SE0000825820,6694581.03,USD
Mock investor,Mock portfolio,SE0005190238,6664801.67,USD
Mock investor,Mock portfolio,SE0015949201,6504442.15,USD
Mock investor,Mock portfolio,SE0001662230,6247307.7,USD
Mock investor,Mock portfolio,SE0016101844,6196776.98,USD
Mock investor,Mock portfolio,SE0010100958,5625802.02,USD
Mock investor,Mock portfolio,SE0016828511,5571770.02,USD
Mock investor,Mock portfolio,SE0016589188,5099398.71,USD
Mock investor,Mock portfolio,SE0005127818,5059364.8,USD
Mock investor,Mock portfolio,SE0000107203,4670626.15,USD
Mock investor,Mock portfolio,SE0000115420,4388452.29,USD
Mock investor,Mock portfolio,SE0000163594,4013441.29,USD
Mock investor,Mock portfolio,SE0000108847,4001954.97,USD
Mock investor,Mock portfolio,SE0000190126,3960676.13,USD
Mock investor,Mock portfolio,-,1318254.14,USD
Mock investor,Mock portfolio,-,780220.57,USD
Mock investor,Mock portfolio,-,2317.89,USD
Mock investor,Mock portfolio,-,1192.09,USD
Mock investor,Mock portfolio,-,1129.02,USD
Mock investor,Mock portfolio,SE0016702161,0,USD
Mock investor,Mock portfolio,-,-45.46,USD
Mock investor,Mock portfolio,-,-543.41,USD
Mock investor,Mock portfolio,-,-1034.25,USD
Mock investor,Mock portfolio,-,-10634.96,USD
Mock investor,Mock portfolio,-,-31080.95,USD
Mock investor,Mock portfolio,-,-12231151.69,USD
Mock investor,Mock portfolio,CH0038863350,368663366.51,USD
Mock investor,Mock portfolio,CH0012032048,269102126.43,USD
Mock investor,Mock portfolio,CH0012005267,170974505.05,USD
Mock investor,Mock portfolio,CH0210483332,75792577.51,USD
Mock investor,Mock portfolio,CH0011075394,67651186.74,USD
Mock investor,Mock portfolio,CH0244767585,65104853.98,USD
Mock investor,Mock portfolio,CH0012221716,64841377.05,USD
Mock investor,Mock portfolio,CH0013841017,64093427.43,USD
Mock investor,Mock portfolio,CH0418792922,61096552.27,USD
Mock investor,Mock portfolio,CH0010645932,50699533.56,USD
Mock investor,Mock portfolio,CH0432492467,45817502.06,USD
Mock investor,Mock portfolio,CH0024608827,33677879.6,USD
Mock investor,Mock portfolio,CH0030170408,31732442.3,USD
Mock investor,Mock portfolio,CH0126881561,30401220.35,USD
Mock investor,Mock portfolio,CH0012214059,28493481.3,USD
Mock investor,Mock portfolio,CH0012138530,25118777.58,USD
Mock investor,Mock portfolio,CH0012280076,24388151.24,USD
Mock investor,Mock portfolio,CH0012549785,23923494.05,USD
Mock investor,Mock portfolio,CH0002497458,22499276.74,USD
Mock investor,Mock portfolio,CH0014852781,21360591.56,USD
Mock investor,Mock portfolio,CH0025238863,20140300.94,USD
Mock investor,Mock portfolio,CH0010570767,17576513.2,USD
Mock investor,Mock portfolio,CH0102484968,17303367.88,USD
Mock investor,Mock portfolio,CH0008742519,16998206.88,USD
Mock investor,Mock portfolio,CH0010570759,16496295.89,USD
Mock investor,Mock portfolio,CH0025751329,15366887.3,USD
Mock investor,Mock portfolio,CH0024638196,13088573.23,USD
Mock investor,Mock portfolio,CH0012453913,11798468.14,USD
Mock investor,Mock portfolio,CH0009002962,11255718.6,USD
Mock investor,Mock portfolio,CH0364749348,11182188.44,USD
Mock investor,Mock portfolio,CH0012255151,11178678.59,USD
Mock investor,Mock portfolio,CH0016440353,10802216.98,USD
Mock investor,Mock portfolio,-,10797089.13,USD
Mock investor,Mock portfolio,CH0008038389,9798381.44,USD
Mock investor,Mock portfolio,CH0012410517,9705450.26,USD
Mock investor,Mock portfolio,CH0012138605,9687470.78,USD
Mock investor,Mock portfolio,CH0024638212,7605194.75,USD
Mock investor,Mock portfolio,CH0012142631,6393709.05,USD
Mock investor,Mock portfolio,CH0012255144,5470067.66,USD
Mock investor,Mock portfolio,CH0311864901,4753707.73,USD
Mock investor,Mock portfolio,CH0012032113,3348826.43,USD
Mock investor,Mock portfolio,CH0012530207,3237578.88,USD
Mock investor,Mock portfolio,US0669224778,730000,USD
Mock investor,Mock portfolio,-,703926.8,USD
Mock investor,Mock portfolio,-,389878.02,USD
Mock investor,Mock portfolio,-,34247.04,USD
Mock investor,Mock portfolio,-,1226.16,USD
Mock investor,Mock portfolio,DE000C6EV1M7,0,USD
Mock investor,Mock portfolio,-,-5.14,USD
Mock investor,Mock portfolio,GB0009895292,212359900.87,USD
Mock investor,Mock portfolio,GB00B10RZP78,161745088.45,USD
Mock investor,Mock portfolio,GB0002374006,148804360.55,USD
Mock investor,Mock portfolio,GB0005405286,144766242.08,USD
Mock investor,Mock portfolio,GB0009252882,127701413.07,USD
Mock investor,Mock portfolio,GB00B03MLX29,105071315.8,USD
Mock investor,Mock portfolio,GB0007980591,105048337.39,USD
Mock investor,Mock portfolio,GB00B03MM408,94375048.01,USD
Mock investor,Mock portfolio,GB0002875804,94135982,USD
Mock investor,Mock portfolio,GB0007188757,86805433.66,USD
Mock investor,Mock portfolio,GB00BH0P3Z91,73413918.62,USD
Mock investor,Mock portfolio,GB00B2B0DG97,73407352.44,USD
Mock investor,Mock portfolio,GB00B24CGK77,71584114.15,USD
Mock investor,Mock portfolio,GB00B1XZS820,61609922.09,USD
Mock investor,Mock portfolio,GB00BDR05C01,60593122.97,USD
Mock investor,Mock portfolio,JE00B4T3BW64,59085607.85,USD
Mock investor,Mock portfolio,GB0008706128,53648485.97,USD
Mock investor,Mock portfolio,GB00B19NLV48,52949655.58,USD
Mock investor,Mock portfolio,GB0007099541,52710868.59,USD
Mock investor,Mock portfolio,GB0031348658,49952348.68,USD
Mock investor,Mock portfolio,GB00BH4HKS39,49094540,USD
Mock investor,Mock portfolio,GB00BD6K4575,46591342.35,USD
Mock investor,Mock portfolio,JE00BJVNSS43,46078109.58,USD
Mock investor,Mock portfolio,GB0000536739,41956331.91,USD
Mock investor,Mock portfolio,GB00B0SWJX34,36079677.24,USD
Mock investor,Mock portfolio,GB00BLGZ9862,35477118.48,USD
Mock investor,Mock portfolio,GB0005603997,28027306.45,USD
Mock investor,Mock portfolio,GB0002634946,27902913.43,USD
Mock investor,Mock portfolio,GB00B5ZN1N88,27208232.73,USD
Mock investor,Mock portfolio,GB0007908733,27147801.56,USD
Mock investor,Mock portfolio,GB0002162385,25332099.31,USD
Mock investor,Mock portfolio,GB0004544929,24141560.54,USD
Mock investor,Mock portfolio,GB0030913577,23883951.42,USD
Mock investor,Mock portfolio,GB00BJFFLV09,22385779.65,USD
Mock investor,Mock portfolio,GB00B1YW4409,22252702.1,USD
Mock investor,Mock portfolio,JE00B8KF9B49,21174814.71,USD
Mock investor,Mock portfolio,GB00B7T77214,20515102.26,USD
Mock investor,Mock portfolio,GB0004052071,19170040.12,USD
Mock investor,Mock portfolio,GB00BWFGQN14,18680256.1,USD
Mock investor,Mock portfolio,GB0004082847,18624121.63,USD
Mock investor,Mock portfolio,GB0009223206,17946050.23,USD
Mock investor,Mock portfolio,GB00B082RF11,17135209.25,USD
Mock investor,Mock portfolio,GB0032089863,17095628.84,USD
Mock investor,Mock portfolio,GB00B63H8491,16225570.43,USD
Mock investor,Mock portfolio,IM00B5VQMV65,15552043.24,USD
Mock investor,Mock portfolio,GB00B0744B38,15356157.53,USD
Mock investor,Mock portfolio,GB0006825383,14381251.8,USD
Mock investor,Mock portfolio,GB0007669376,14339666.38,USD
Mock investor,Mock portfolio,GB0031638363,14338099.48,USD
Mock investor,Mock portfolio,GB00B8C3BL03,14176825.14,USD
Mock investor,Mock portfolio,GB00B1CRLC47,13990147.42,USD
Mock investor,Mock portfolio,GB00BHJYC057,13821574.96,USD
Mock investor,Mock portfolio,GB00B3MBS747,12922499.18,USD
Mock investor,Mock portfolio,-,12273825.82,USD
Mock investor,Mock portfolio,GB00BMJ6DW54,12253245.75,USD
Mock investor,Mock portfolio,GB0000811801,12031388.43,USD
Mock investor,Mock portfolio,GB00B39J2M42,11717707.87,USD
Mock investor,Mock portfolio,GB00B1FH8J72,11636088.06,USD
Mock investor,Mock portfolio,GB0031743007,11612047.33,USD
Mock investor,Mock portfolio,GB0006731235,11287854.65,USD
Mock investor,Mock portfolio,GB0033195214,11272499.06,USD
Mock investor,Mock portfolio,GB00BVYVFW23,11196394.6,USD
Mock investor,Mock portfolio,GB00BNR5MZ78,11033005.3,USD
Mock investor,Mock portfolio,GB0008782301,10099192.69,USD
Mock investor,Mock portfolio,GB00B1WY2338,9879642.7,USD
Mock investor,Mock portfolio,GB00B02J6398,9617405.12,USD
Mock investor,Mock portfolio,GB00B1KJJ408,9546182.16,USD
Mock investor,Mock portfolio,IE0002424939,9412031.74,USD
Mock investor,Mock portfolio,GB00BM8Q5M07,8864325.06,USD
Mock investor,Mock portfolio,GB00BYW0PQ60,8630376.91,USD
Mock investor,Mock portfolio,GB00BLJNXL82,8466731.96,USD
Mock investor,Mock portfolio,GB0000456144,8329041.61,USD
Mock investor,Mock portfolio,GB00BF8Q6K64,8290137.08,USD
Mock investor,Mock portfolio,GB00BKFB1C65,8277209.06,USD
Mock investor,Mock portfolio,CH0198251305,8094285.78,USD
Mock investor,Mock portfolio,GB00B019KW72,7610931.35,USD
Mock investor,Mock portfolio,GB00B1VZ0M25,7606628.92,USD
Mock investor,Mock portfolio,GB0001367019,7377276.49,USD
Mock investor,Mock portfolio,GB0006776081,7321187.48,USD
Mock investor,Mock portfolio,GB0002405495,6982943.37,USD
Mock investor,Mock portfolio,GB00BGXQNP29,6696638.25,USD
Mock investor,Mock portfolio,GB00BBG9VN75,6470719.42,USD
Mock investor,Mock portfolio,GB00BZ4BQC70,6248789.48,USD
Mock investor,Mock portfolio,GB00B0LCW083,6079214.4,USD
Mock investor,Mock portfolio,GB00B71N6K86,4846911.94,USD
Mock investor,Mock portfolio,US0669224778,1820000,USD
Mock investor,Mock portfolio,-,1067223.29,USD
Mock investor,Mock portfolio,-,1046014.65,USD
Mock investor,Mock portfolio,-,89.71,USD
Mock investor,Mock portfolio,GB00B7FC0762,1.66,USD
Mock investor,Mock portfolio,GB00JBVSC167,0,USD
Mock investor,Mock portfolio,-,-1059189.16,USD
Mock investor,Mock portfolio,US5949181045,749337776,USD
Mock investor,Mock portfolio,US88160R1014,732917087.64,USD
Mock investor,Mock portfolio,US67066G1040,706017819.53,USD
Mock investor,Mock portfolio,US46625H1005,579296713.85,USD
Mock investor,Mock portfolio,US0605051046,499532385.3,USD
Mock investor,Mock portfolio,US5324571083,489285887.86,USD
Mock investor,Mock portfolio,US22160K1051,461042227.1,USD
Mock investor,Mock portfolio,IE00B4BNMY34,456951417.65,USD
Mock investor,Mock portfolio,US4612021034,422260422.38,USD
Mock investor,Mock portfolio,US8835561023,411486908,USD
Mock investor,Mock portfolio,US00724F1012,407155884.72,USD
Mock investor,Mock portfolio,US02079K3059,382206487.2,USD
Mock investor,Mock portfolio,US02079K1079,350535279.78,USD
Mock investor,Mock portfolio,US9497461015,308189022.38,USD
Mock investor,Mock portfolio,US60770K1079,304286072.58,USD
Mock investor,Mock portfolio,US68389X1054,302721782.22,USD
Mock investor,Mock portfolio,US09260D1072,246328541.52,USD
Mock investor,Mock portfolio,US6174464486,234368681.04,USD
Mock investor,Mock portfolio,US38141G1040,216262018.35,USD
Mock investor,Mock portfolio,US20825C1045,208414697.4,USD
Mock investor,Mock portfolio,US0382221051,185360008.96,USD
Mock investor,Mock portfolio,US8085131055,175228741.6,USD
Mock investor,Mock portfolio,US09247X1019,170834340.4,USD
Mock investor,Mock portfolio,US87612E1064,169927876.8,USD
Mock investor,Mock portfolio,US34959E1091,151532743.8,USD
Mock investor,Mock portfolio,US3453708600,148290655.12,USD
Mock investor,Mock portfolio,US5717481023,143840395.5,USD
Mock investor,Mock portfolio,US5738741041,126991822.49,USD
Mock investor,Mock portfolio,US28176E1082,121412316.75,USD
Mock investor,Mock portfolio,US6974351057,119394954.96,USD
Mock investor,Mock portfolio,US6934751057,113863076.28,USD
Mock investor,Mock portfolio,US8334451098,112070017.5,USD
Mock investor,Mock portfolio,IE00BLP1HW54,110340384.96,USD
Mock investor,Mock portfolio,US18915M1071,108863853,USD
Mock investor,Mock portfolio,US94106L1098,105880024.8,USD
Mock investor,Mock portfolio,US55354G1004,103714325.13,USD
Mock investor,Mock portfolio,US29414B1044,93792893.3,USD
Mock investor,Mock portfolio,US23804L1035,91578462.48,USD
Mock investor,Mock portfolio,US8716071076,90768551.5,USD
Mock investor,Mock portfolio,US2521311074,89236257.45,USD
Mock investor,Mock portfolio,US26875P1012,87419646.09,USD
Mock investor,Mock portfolio,US4824801009,84049515.54,USD
Mock investor,Mock portfolio,IE00BY7QL619,83054424.74,USD
Mock investor,Mock portfolio,US1273871087,81508185.55,USD
Mock investor,Mock portfolio,US48251W1045,80326943,USD
Mock investor,Mock portfolio,US9839191015,80098997.16,USD
Mock investor,Mock portfolio,US3666511072,78631729.68,USD
Mock investor,Mock portfolio,BMG475671050,78274328.36,USD
Mock investor,Mock portfolio,US22788C1053,77274697.5,USD
Mock investor,Mock portfolio,US25179M1036,74935261.05,USD
Mock investor,Mock portfolio,US6200763075,74294734.8,USD
Mock investor,Mock portfolio,US74144T1088,71362032.48,USD
Mock investor,Mock portfolio,US00846U1016,69997265.3,USD
Mock investor,Mock portfolio,US45168D1046,69677578.74,USD
Mock investor,Mock portfolio,US6795801009,68545909.08,USD
Mock investor,Mock portfolio,US6703461052,68114560.65,USD
Mock investor,Mock portfolio,US2786421030,67467176,USD
Mock investor,Mock portfolio,US78486Q1013,66248448.48,USD
Mock investor,Mock portfolio,US0900431000,64979814.9,USD
Mock investor,Mock portfolio,US7043261079,64796550,USD
Mock investor,Mock portfolio,US7237871071,63656908.72,USD
Mock investor,Mock portfolio,US4435731009,62872363.6,USD
Mock investor,Mock portfolio,US49338L1035,61339871.81,USD
Mock investor,Mock portfolio,US2944291051,58796623.85,USD
Mock investor,Mock portfolio,US0126531013,58584398.39,USD
Mock investor,Mock portfolio,US9553061055,57953220.65,USD
Mock investor,Mock portfolio,US7607591002,56342541.3,USD
Mock investor,Mock portfolio,US60937P1066,55344601.2,USD
Mock investor,Mock portfolio,US12504L1098,54479832.72,USD
Mock investor,Mock portfolio,US30225T1025,54174186.01,USD
Mock investor,Mock portfolio,US14448C1045,53004304.32,USD
Mock investor,Mock portfolio,US69608A1088,52802881.44,USD
Mock investor,Mock portfolio,US0404131064,51244431.25,USD
Mock investor,Mock portfolio,US3635761097,50945792.88,USD
Mock investor,Mock portfolio,US98980G1022,50400610.5,USD
Mock investor,Mock portfolio,US82669G1040,50242654.28,USD
Mock investor,Mock portfolio,US16411R2085,50055131.06,USD
Mock investor,Mock portfolio,US3687361044,49671044.56,USD
Mock investor,Mock portfolio,US00165C1045,48648587.2,USD
Mock investor,Mock portfolio,US6745991058,48607388.05,USD
Mock investor,Mock portfolio,US6311031081,48020256.57,USD
Mock investor,Mock portfolio,US03076C1062,43381724.6,USD
Mock investor,Mock portfolio,US0669224778,42250000,USD
Mock investor,Mock portfolio,US59522J1034,41575904.64,USD
Mock investor,Mock portfolio,US9892071054,38477299.2,USD
Mock investor,Mock portfolio,US25278X1090,37962768.6,USD
Mock investor,Mock portfolio,US09073M1045,36729587.98,USD
Mock investor,Mock portfolio,US8923561067,34450976.8,USD
Mock investor,Mock portfolio,US9418481035,34001240.4,USD
Mock investor,Mock portfolio,US6098391054,33915944.17,USD
Mock investor,Mock portfolio,US1598641074,33793021.42,USD
Mock investor,Mock portfolio,US7140461093,33550077.96,USD
Mock investor,Mock portfolio,US9022521051,33202274,USD
Mock investor,Mock portfolio,US05352A1007,31942625.68,USD
Mock investor,Mock portfolio,US1331311027,31529694.12,USD
Mock investor,Mock portfolio,US64110D1046,31457636.32,USD
Mock investor,Mock portfolio,US9113631090,31179767.57,USD
Mock investor,Mock portfolio,US00827B1061,30696442.8,USD
Mock investor,Mock portfolio,US3030751057,28091378,USD
Mock investor,Mock portfolio,US73278L1052,28021528,USD
Mock investor,Mock portfolio,US4165151048,27815249.44,USD
Mock investor,Mock portfolio,US29362U1043,27669714.28,USD
Mock investor,Mock portfolio,US0708301041,27367799.55,USD
Mock investor,Mock portfolio,US7547301090,26805193.6,USD
Mock investor,Mock portfolio,IE00BQPVQZ61,26065096.56,USD
Mock investor,Mock portfolio,US25809K1051,25800796.4,USD
Mock investor,Mock portfolio,US7703231032,24600085.28,USD
Mock investor,Mock portfolio,US8832031012,22681668.8,USD
Mock investor,Mock portfolio,US2681501092,22519240.4,USD
Mock investor,Mock portfolio,US12503M1080,22452663.2,USD
Mock investor,Mock portfolio,US03768E1055,20614012.58,USD
Mock investor,Mock portfolio,US4606901001,20135666.6,USD
Mock investor,Mock portfolio,US1252691001,19830291.04,USD
Mock investor,Mock portfolio,US5529531015,19665608.16,USD
Mock investor,Mock portfolio,US8581191009,18993109.65,USD
Mock investor,Mock portfolio,US72919P2020,18758806.77,USD
Mock investor,Mock portfolio,US24703L2025,18746007.29,USD
Mock investor,Mock portfolio,US61945C1036,18623145.68,USD
Mock investor,Mock portfolio,BMG0684D1074,18580006.77,USD
Mock investor,Mock portfolio,US04342Y1047,17295301.8,USD
Mock investor,Mock portfolio,US14316J1088,16713426.6,USD
Mock investor,Mock portfolio,BMG169621056,14761523.04,USD
Mock investor,Mock portfolio,US0235861004,13422909.09,USD
Mock investor,Mock portfolio,US91332U1016,13357410.85,USD
Mock investor,Mock portfolio,US91680M1071,10243463.9,USD
Mock investor,Mock portfolio,-,3406227.73,USD
Mock investor,Mock portfolio,-,2339000,USD
Mock investor,Mock portfolio,-,0,USD
